order_id,user_id,session_id,total_amount,discount_amount,delivery_fee,final_amount,delivery_days,payment_method,status,created_at
TL-ORD-2EDFC520F2,6058,sess_5517be845694456a,550.00,0.00,99.00,649.00,5,UPI,CONFIRMED,2026-09-12T14:44:20.823430+00:00
TL-ORD-B7A5290F56,,sess_2da8c8e2a521496b,1339.00,200.85,0.00,1138.15,3,COD,CONFIRMED,2026-09-12T14:34:46.580071+00:00
TL-ORD-BA37D36660,11956,sess_ceff0a5c95f94b30,1829.00,274.35,0.00,1554.65,2,NetBanking,CONFIRMED,2026-09-12T14:08:13.544774+00:00
TL-ORD-D4F5B2574A,6711,sess_56d2c491f7584fbc,1276.00,0.00,0.00,1276.00,5,COD,CONFIRMED,2026-09-12T13:58:14.539728+00:00
TL-ORD-4437BEB637,,sess_f9f4191aece042a4,1276.00,191.40,0.00,1084.60,5,UPI,CONFIRMED,2026-09-12T13:46:52.909256+00:00
TL-ORD-09E42EAB0A,10266,sess_02cc728c7eea446a,2781.00,0.00,0.00,2781.00,2,COD,CONFIRMED,2026-09-12T13:40:48.266455+00:00
TL-ORD-27ED28D934,,sess_225d7619c49247df,3621.00,0.00,0.00,3621.00,3,UPI,CONFIRMED,2026-09-12T13:35:18.003170+00:00
TL-ORD-014EFDA850,7919,sess_51159f65deae41b2,3857.00,578.55,0.00,3278.45,5,NetBanking,CONFIRMED,2026-09-12T13:34:55.012850+00:00
TL-ORD-29E17A984A,9088,sess_b99d3da3603e45b4,3708.00,0.00,0.00,3708.00,4,UPI,CONFIRMED,2026-09-12T13:27:02.168914+00:00
TL-ORD-4504AAED51,11736,sess_4794e8574c2e4612,3177.00,0.00,0.00,3177.00,3,Card,CONFIRMED,2026-09-12T13:20:58.666857+00:00
TL-ORD-AD75E2533E,,sess_491248aaa5f04974,2116.00,0.00,0.00,2116.00,2,NetBanking,CONFIRMED,2026-09-12T12:56:10.739600+00:00
TL-ORD-7968FEB17F,8723,sess_af5c222d8a244cde,3361.00,0.00,0.00,3361.00,4,COD,CONFIRMED,2026-09-12T12:56:09.158282+00:00
TL-ORD-2D2E4E96FD,,sess_553883b45ed346f7,7008.00,0.00,0.00,7008.00,3,UPI,CONFIRMED,2026-09-12T12:31:04.286780+00:00
TL-ORD-11678C724D,11695,sess_9af040308d984a28,2403.00,360.45,0.00,2042.55,2,NetBanking,CONFIRMED,2026-09-12T12:25:42.115798+00:00
TL-ORD-1D2D187B31,9490,sess_9727883903094d36,4817.00,722.55,0.00,4094.45,2,COD,CONFIRMED,2026-09-12T12:22:29.256304+00:00
TL-ORD-1F0B669228,,sess_dcd8da8fa5164fb7,4499.00,0.00,0.00,4499.00,2,NetBanking,CONFIRMED,2026-09-12T12:22:09.777197+00:00
TL-ORD-E6D6C24BBE,10388,sess_7d62fe5de9c04546,1244.00,0.00,0.00,1244.00,3,COD,CONFIRMED,2026-09-12T12:14:23.871680+00:00
TL-ORD-4E6398C692,10569,sess_a905061268354fa6,2279.00,0.00,0.00,2279.00,2,COD,CONFIRMED,2026-09-12T12:04:01.274880+00:00
TL-ORD-3AFC191F0E,9763,sess_7475045232d94137,4180.00,0.00,0.00,4180.00,3,Card,CONFIRMED,2026-09-12T11:59:41.535980+00:00
TL-ORD-374CCC26E5,,sess_f08fb16d72054d44,1034.00,0.00,0.00,1034.00,4,UPI,CONFIRMED,2026-09-12T11:58:47.481675+00:00
TL-ORD-8A0B1FDE4F,7724,sess_3723cb25bb064801,2029.00,0.00,0.00,2029.00,5,UPI,CONFIRMED,2026-09-12T11:57:40.119303+00:00
TL-ORD-62F4ECCF4B,10089,sess_6281aff7ed254f21,1103.00,0.00,0.00,1103.00,5,UPI,CONFIRMED,2026-09-12T11:49:30.760777+00:00
TL-ORD-6DAC1CB891,10612,sess_6a457bf5cb2f4149,3471.00,520.65,0.00,2950.35,3,NetBanking,CONFIRMED,2026-09-12T11:37:15.986834+00:00
TL-ORD-B999F784DF,6384,sess_f9ea0cb411ab454b,642.00,0.00,99.00,741.00,5,UPI,CONFIRMED,2026-09-12T11:01:23.842195+00:00
TL-ORD-B99BD845F7,9044,sess_c1740f9060d3444b,4320.00,0.00,0.00,4320.00,4,COD,CONFIRMED,2026-09-12T10:41:47.998167+00:00
TL-ORD-29AF5D8DE0,11799,sess_2358e3eb0d7f405d,802.00,0.00,99.00,901.00,2,COD,CONFIRMED,2026-09-12T10:25:32.623292+00:00
TL-ORD-F93A9235B7,10940,sess_44893a3f99bd4d9b,1829.00,274.35,0.00,1554.65,2,UPI,CONFIRMED,2026-09-12T10:07:34.062522+00:00
TL-ORD-C1EAD57AE1,,sess_0e926c432f8648ec,1875.00,0.00,0.00,1875.00,4,Card,CONFIRMED,2026-09-12T10:05:12.595576+00:00
TL-ORD-2DCD85D3EA,11678,sess_8b034310832146ca,751.00,112.65,99.00,737.35,4,UPI,CONFIRMED,2026-09-12T09:56:10.432151+00:00
TL-ORD-4236F8198E,11606,sess_d3e32231184e4daf,3421.00,0.00,0.00,3421.00,6,UPI,CONFIRMED,2026-09-12T09:47:35.560723+00:00
TL-ORD-1B9A7DB76D,,sess_b426f24442e44572,5450.00,0.00,0.00,5450.00,2,COD,CONFIRMED,2026-09-12T09:41:55.486016+00:00
TL-ORD-D6497A0BC6,10568,sess_ab58cd9789a34bff,2511.00,0.00,0.00,2511.00,2,Card,CONFIRMED,2026-09-12T09:36:26.751394+00:00
TL-ORD-13FB18A583,9189,sess_548ebaf075ce41ad,5499.00,824.85,0.00,4674.15,3,UPI,CONFIRMED,2026-09-12T09:31:03.853688+00:00
TL-ORD-4F78E6AE16,9381,sess_bdca8291c5a04744,3090.00,463.50,0.00,2626.50,2,UPI,CONFIRMED,2026-09-12T09:30:35.911169+00:00
TL-ORD-9517AFCD16,,sess_26d7233d9e9e4b16,5421.00,0.00,0.00,5421.00,4,Card,CONFIRMED,2026-09-12T09:00:04.322853+00:00
TL-ORD-9BF9C8650E,10597,sess_23bdf9591cdc4fa2,4499.00,0.00,0.00,4499.00,2,COD,CONFIRMED,2026-09-12T08:57:47.327126+00:00
TL-ORD-9E175CB551,9219,sess_1be16af7f1114dfc,5499.00,0.00,0.00,5499.00,3,Card,CONFIRMED,2026-09-12T08:50:35.921537+00:00
TL-ORD-9AEE1E9498,9676,sess_8b8ddaf9e2a54759,1103.00,165.45,0.00,937.55,5,Card,CONFIRMED,2026-09-12T08:24:22.532213+00:00
TL-ORD-F95816DA09,8147,sess_9dadf18fd00b46ca,2769.00,0.00,0.00,2769.00,2,Card,CONFIRMED,2026-09-12T08:22:41.671352+00:00
TL-ORD-6F00D76081,9430,sess_c7d2c7a54c154d53,1040.00,156.00,0.00,884.00,2,COD,CONFIRMED,2026-09-12T08:21:57.984129+00:00
TL-ORD-43E8BB7FBF,8173,sess_c8c23fdd3ad6440d,4168.00,0.00,0.00,4168.00,3,COD,CONFIRMED,2026-09-12T07:57:40.004292+00:00
TL-ORD-192B696EBD,,sess_54fdef8e54644a74,3471.00,0.00,0.00,3471.00,3,Card,CONFIRMED,2026-09-12T07:56:41.224403+00:00
TL-ORD-18CDB3DB3F,,sess_58cafb40eb1d43df,3670.00,0.00,0.00,3670.00,3,Card,CONFIRMED,2026-09-12T07:52:58.641377+00:00
TL-ORD-E39CE129F2,6626,sess_5d86961ac99a4bdb,4299.00,644.85,0.00,3654.15,2,UPI,CONFIRMED,2026-09-12T07:49:22.188519+00:00
TL-ORD-C68DE6F0CE,8842,sess_f042822979f7406a,3152.00,472.80,0.00,2679.20,2,COD,CONFIRMED,2026-09-12T07:43:05.275311+00:00
TL-ORD-26D71F21F5,,sess_769821c225854959,2437.00,0.00,0.00,2437.00,4,Card,CONFIRMED,2026-09-12T07:37:22.583913+00:00
TL-ORD-969F753957,,sess_57a8d5a1979944bd,1567.00,0.00,0.00,1567.00,3,NetBanking,CONFIRMED,2026-09-12T07:33:17.948231+00:00
TL-ORD-42505883A5,,sess_179e28b968d045db,3499.00,0.00,0.00,3499.00,3,UPI,CONFIRMED,2026-09-12T07:29:52.411190+00:00
TL-ORD-74F74F1069,8751,sess_67880fb6fec64253,1263.00,0.00,0.00,1263.00,5,COD,CONFIRMED,2026-09-12T07:28:29.151996+00:00
TL-ORD-54F398E68F,11479,sess_d7c2c7d1b7fa4fe0,3008.00,451.20,0.00,2556.80,3,COD,CONFIRMED,2026-09-12T07:18:54.026757+00:00
TL-ORD-1C1C36BF1A,7559,sess_9e0c8b5d8fce4552,779.00,0.00,99.00,878.00,2,UPI,CONFIRMED,2026-09-12T07:18:07.568596+00:00
TL-ORD-08ACD9465C,10108,sess_993e39d43f954f2f,4999.00,749.85,0.00,4249.15,3,NetBanking,CONFIRMED,2026-09-12T07:07:41.729208+00:00
TL-ORD-1A12ABC57F,6321,sess_62c536daf7d94944,1684.00,252.60,0.00,1431.40,2,Card,CONFIRMED,2026-09-12T07:07:23.433655+00:00
TL-ORD-CE17B67704,9727,sess_84cc0516a52147b5,3576.00,0.00,0.00,3576.00,6,COD,CONFIRMED,2026-09-12T07:05:42.429987+00:00
TL-ORD-D47CAA9E85,6691,sess_827b49e52e7b43e6,3938.00,0.00,0.00,3938.00,3,COD,CONFIRMED,2026-09-12T06:36:10.037847+00:00
TL-ORD-62803BA94B,,sess_d5408b51e7684908,956.00,143.40,99.00,911.60,4,UPI,CONFIRMED,2026-09-12T06:28:41.889045+00:00
TL-ORD-26EA938E9B,7116,sess_99ed495b58384e61,5450.00,817.50,0.00,4632.50,2,NetBanking,CONFIRMED,2026-09-12T06:10:50.207491+00:00
TL-ORD-ADCFA4CD0B,,sess_4d8ae345445e4b49,3481.00,0.00,0.00,3481.00,5,COD,CONFIRMED,2026-09-12T06:02:14.371015+00:00
TL-ORD-96FF0F326F,8052,sess_46376d5b8ac44ca6,3233.00,0.00,0.00,3233.00,3,NetBanking,CONFIRMED,2026-09-12T05:53:37.740615+00:00
TL-ORD-4EBAF3D805,9909,sess_1ccc184721354358,2235.00,335.25,0.00,1899.75,3,COD,CONFIRMED,2026-09-12T05:37:59.290392+00:00
TL-ORD-FC9A6DAF01,9785,sess_c77ca3cfcd174610,1774.00,0.00,0.00,1774.00,2,COD,CONFIRMED,2026-09-12T05:34:14.636086+00:00
TL-ORD-10FCD4BCE9,10197,sess_7189f1dde142472e,1914.00,0.00,0.00,1914.00,3,NetBanking,CONFIRMED,2026-09-12T05:34:11.139662+00:00
TL-ORD-7A1574A10D,8505,sess_5826b38f20034302,1724.00,258.60,0.00,1465.40,4,UPI,CONFIRMED,2026-09-12T05:34:01.125508+00:00
TL-ORD-D65EE646A5,,sess_f567684e54574fb2,1170.00,175.50,0.00,994.50,5,NetBanking,CONFIRMED,2026-09-12T05:21:58.006338+00:00
TL-ORD-5ED7E62D13,,sess_6f3f1a4cea724a6d,4132.00,619.80,0.00,3512.20,2,UPI,CONFIRMED,2026-09-12T04:55:52.016433+00:00
TL-ORD-A38376998E,7955,sess_ecae58ac91a448e5,1040.00,156.00,0.00,884.00,2,NetBanking,CONFIRMED,2026-09-12T04:29:44.486823+00:00
TL-ORD-DE23378F20,,sess_52cea39b98fc48ee,4617.00,692.55,0.00,3924.45,2,COD,CONFIRMED,2026-09-12T04:24:47.883609+00:00
TL-ORD-5014DCD14C,9317,sess_a8e63c49f30444eb,2199.00,329.85,0.00,1869.15,4,COD,CONFIRMED,2026-09-12T04:21:22.015033+00:00
TL-ORD-A743C82B1E,,sess_fe2ec5ac62cb4041,3473.00,0.00,0.00,3473.00,3,Card,CONFIRMED,2026-09-12T04:01:16.016194+00:00
TL-ORD-038F44184D,9431,sess_d2976886ba434570,1276.00,0.00,0.00,1276.00,5,Card,CONFIRMED,2026-09-12T03:51:27.761027+00:00
TL-ORD-4DEC491055,7149,sess_fa35cc7c5f4e41d3,2350.00,0.00,0.00,2350.00,2,NetBanking,CONFIRMED,2026-09-12T03:42:07.355458+00:00
TL-ORD-E6A7A634DD,,sess_fee727acb05d4aca,2199.00,329.85,0.00,1869.15,4,Card,CONFIRMED,2026-09-12T03:00:31.114732+00:00
TL-ORD-3CD2382914,7228,sess_9249fcdd67574ce9,4481.00,672.15,0.00,3808.85,5,NetBanking,CONFIRMED,2026-09-12T02:59:24.483641+00:00
TL-ORD-25437A4AD7,11233,sess_ed24687d5db84309,1040.00,156.00,0.00,884.00,2,COD,CONFIRMED,2026-09-12T02:58:44.540147+00:00
TL-ORD-C8C5ACFFF4,6558,sess_e61cce336ac1424a,1604.00,240.60,0.00,1363.40,3,UPI,CONFIRMED,2026-09-12T02:57:47.586744+00:00
TL-ORD-45F82572D9,,sess_64e5135382674b5b,1875.00,281.25,0.00,1593.75,4,NetBanking,CONFIRMED,2026-09-12T02:51:32.690072+00:00
TL-ORD-35F22BF993,11994,sess_4c2655e5488c457c,1774.00,266.10,0.00,1507.90,2,Card,CONFIRMED,2026-09-12T02:51:25.680252+00:00
TL-ORD-1CE9F97819,,sess_a5a88f7336004164,550.00,82.50,99.00,566.50,5,NetBanking,CONFIRMED,2026-09-12T02:38:48.958672+00:00
TL-ORD-F293547C57,11859,sess_421bc0a4f6cd4d24,4180.00,0.00,0.00,4180.00,3,UPI,CONFIRMED,2026-09-12T02:31:10.968412+00:00
TL-ORD-9281991BAC,10480,sess_59a9d18699834647,2450.00,0.00,0.00,2450.00,3,NetBanking,CONFIRMED,2026-09-12T02:22:37.776264+00:00
TL-ORD-12C01996D0,,sess_44ac08726c7f42ef,2108.00,0.00,0.00,2108.00,6,NetBanking,CONFIRMED,2026-09-12T02:17:06.958337+00:00
TL-ORD-BEEC3F2D4D,11713,sess_24856d3045d64dc1,751.00,0.00,99.00,850.00,4,NetBanking,CONFIRMED,2026-09-12T02:05:16.612769+00:00
TL-ORD-6162EBD3DC,8402,sess_30ea21fbd29b49d3,2339.00,350.85,0.00,1988.15,2,Card,CONFIRMED,2026-09-12T02:04:10.183378+00:00
TL-ORD-C2E25D018A,,sess_130ec56c81cf432b,1089.00,163.35,0.00,925.65,3,NetBanking,CONFIRMED,2026-09-12T01:38:24.322183+00:00
TL-ORD-610F6716D9,10033,sess_9449ba2640ea4ce8,3019.00,0.00,0.00,3019.00,2,NetBanking,CONFIRMED,2026-09-12T01:17:39.384175+00:00
TL-ORD-C8F30128DB,7416,sess_b5acdbca85384e31,3389.00,0.00,0.00,3389.00,2,COD,CONFIRMED,2026-09-12T01:14:24.580959+00:00
TL-ORD-C9C22D119F,9647,sess_de3b58e43fbe4e72,1068.00,0.00,0.00,1068.00,4,NetBanking,CONFIRMED,2026-09-12T01:05:37.301384+00:00
TL-ORD-A8402A854A,7276,sess_8323f87048654e92,3844.00,0.00,0.00,3844.00,2,UPI,CONFIRMED,2026-09-12T00:39:21.410491+00:00
TL-ORD-C444884EFF,,sess_eaf301fce466405a,3556.00,0.00,0.00,3556.00,2,UPI,CONFIRMED,2026-09-12T00:30:53.427729+00:00
TL-ORD-C6876EDBDE,,sess_f6042232f9dd4703,1952.00,292.80,0.00,1659.20,2,NetBanking,CONFIRMED,2026-09-12T00:28:27.970666+00:00
TL-ORD-159CD77672,6668,sess_39fc60c3c5b84b3d,1389.00,0.00,0.00,1389.00,3,COD,CONFIRMED,2026-09-12T00:19:27.819469+00:00
TL-ORD-CBBEAB694E,6715,sess_f3152a2d2bb4420d,4897.00,0.00,0.00,4897.00,3,NetBanking,CONFIRMED,2026-09-12T00:17:00.155597+00:00
TL-ORD-4FBC4C6221,9848,sess_8032e7a444a64b6f,3499.00,0.00,0.00,3499.00,3,UPI,CONFIRMED,2026-09-12T00:16:24.108578+00:00
TL-ORD-C5A96974FA,,sess_a8eaf1e8f27b43b1,2673.00,400.95,0.00,2272.05,2,NetBanking,CONFIRMED,2026-09-12T00:12:29.843722+00:00
TL-ORD-19A89D2F06,,sess_3c4dbf88ae2449f5,1308.00,0.00,0.00,1308.00,3,UPI,CONFIRMED,2026-09-12T00:11:57.844474+00:00
TL-ORD-11366076A9,10042,sess_a23d71d8ffee4ba0,1179.00,0.00,0.00,1179.00,2,COD,CONFIRMED,2026-09-12T00:09:17.171872+00:00
TL-ORD-0CE5B291C7,7601,sess_384ccdb0ee344818,3938.00,0.00,0.00,3938.00,3,COD,CONFIRMED,2026-09-11T23:57:37.487133+00:00
TL-ORD-19200862C4,7288,sess_bad5c46335244b00,1179.00,0.00,0.00,1179.00,2,UPI,CONFIRMED,2026-09-11T23:55:50.623730+00:00
TL-ORD-D2267DB38B,,sess_617ace0287294ae3,2312.00,0.00,0.00,2312.00,5,Card,CONFIRMED,2026-09-11T23:45:56.591594+00:00
TL-ORD-F537ADB23D,8796,sess_99d1f06b36ff4338,2029.00,304.35,0.00,1724.65,5,COD,CONFIRMED,2026-09-11T23:40:41.883829+00:00
TL-ORD-0297219EE0,,sess_928dd22a7df34440,5421.00,0.00,0.00,5421.00,4,Card,CONFIRMED,2026-09-11T23:39:59.921854+00:00
TL-ORD-9BB2C4E14C,10224,sess_da162c79f7164843,1660.00,249.00,0.00,1411.00,2,NetBanking,CONFIRMED,2026-09-11T23:19:10.130005+00:00
TL-ORD-2748130184,8479,sess_65ecde0128d54929,1210.00,181.50,0.00,1028.50,2,COD,CONFIRMED,2026-09-11T23:19:04.366259+00:00
TL-ORD-41E141F506,11266,sess_308095b2ac024d28,1179.00,176.85,0.00,1002.15,2,NetBanking,CONFIRMED,2026-09-11T23:04:53.379775+00:00
TL-ORD-922DBA5CC3,7458,sess_0d5191d430fa4871,2799.00,0.00,0.00,2799.00,2,UPI,CONFIRMED,2026-09-11T22:42:52.274561+00:00
TL-ORD-8347F79040,7125,sess_27cb7ff020a34b73,4992.00,0.00,0.00,4992.00,2,COD,CONFIRMED,2026-09-11T22:41:13.450666+00:00
TL-ORD-CC7F197D28,11256,sess_751b98180eb34dcc,2769.00,0.00,0.00,2769.00,2,NetBanking,CONFIRMED,2026-09-11T22:17:42.437229+00:00
TL-ORD-FDF217CA44,,sess_f0c2fcd3d09f4664,2438.00,365.70,0.00,2072.30,3,NetBanking,CONFIRMED,2026-09-11T22:02:53.832327+00:00
TL-ORD-4C7964B775,7792,sess_3dfa1dc273194abe,1971.00,295.65,0.00,1675.35,3,NetBanking,CONFIRMED,2026-09-11T21:59:18.417697+00:00
TL-ORD-ED65A214FE,10949,sess_e0926d9440ab4153,5322.00,0.00,0.00,5322.00,4,NetBanking,CONFIRMED,2026-09-11T21:53:44.313187+00:00
TL-ORD-71E93DC96F,8537,sess_c589aa82da5e4bce,1829.00,274.35,0.00,1554.65,2,COD,CONFIRMED,2026-09-11T21:50:46.693504+00:00
TL-ORD-56A796B6CD,7235,sess_49a6617b16554ca2,1244.00,0.00,0.00,1244.00,3,UPI,CONFIRMED,2026-09-11T21:43:02.930832+00:00
TL-ORD-B8B9B58790,9739,sess_120cbe430b5b46db,1542.00,0.00,0.00,1542.00,5,UPI,CONFIRMED,2026-09-11T20:56:51.379036+00:00
TL-ORD-8D95F764B7,11548,sess_5baeedb848c34a1e,5450.00,817.50,0.00,4632.50,3,UPI,CONFIRMED,2026-09-11T20:53:36.640336+00:00
TL-ORD-F2C3A04408,8783,sess_685f9771dfc4486a,4617.00,0.00,0.00,4617.00,2,UPI,CONFIRMED,2026-09-11T20:17:40.119846+00:00
TL-ORD-7F021B53BA,9027,sess_ce061025e00c4fcb,5450.00,0.00,0.00,5450.00,3,UPI,CONFIRMED,2026-09-11T20:05:31.439595+00:00
TL-ORD-1BED36A888,10494,sess_0db4bbf20e4940b7,1954.00,0.00,0.00,1954.00,6,COD,CONFIRMED,2026-09-11T19:57:05.796708+00:00
TL-ORD-6ECD903639,9952,sess_84ca3593f7514733,3481.00,0.00,0.00,3481.00,5,Card,CONFIRMED,2026-09-11T19:37:28.252070+00:00
TL-ORD-3500CD3559,,sess_0ff8972d08f04399,3019.00,452.85,0.00,2566.15,2,NetBanking,CONFIRMED,2026-09-11T19:24:15.299101+00:00
TL-ORD-625B9C6C7D,6585,sess_38652fb06202467f,1928.00,0.00,0.00,1928.00,2,Card,CONFIRMED,2026-09-11T19:18:59.066134+00:00
TL-ORD-0193179A1D,,sess_125303f41f5f4da0,2999.00,0.00,0.00,2999.00,3,Card,CONFIRMED,2026-09-11T19:11:45.498424+00:00
TL-ORD-0394F78F5D,6781,sess_5b31d765a20147f3,2268.00,0.00,0.00,2268.00,3,Card,CONFIRMED,2026-09-11T19:01:25.177328+00:00
TL-ORD-A6D149A975,9434,sess_feb6ce090ee044d9,1994.00,0.00,0.00,1994.00,2,NetBanking,CONFIRMED,2026-09-11T18:49:12.481050+00:00
TL-ORD-7A8761FFC1,11244,sess_d2168b7cce2048f5,2640.00,0.00,0.00,2640.00,3,NetBanking,CONFIRMED,2026-09-11T18:46:21.660242+00:00
TL-ORD-D899DF3260,6469,sess_431ec4641f8c4d7c,2550.00,0.00,0.00,2550.00,2,Card,CONFIRMED,2026-09-11T18:41:11.942290+00:00
TL-ORD-6CA0150E0A,,sess_07d4c62be2954f33,2781.00,0.00,0.00,2781.00,2,COD,CONFIRMED,2026-09-11T18:32:01.112721+00:00
TL-ORD-44C9F38ADF,6214,sess_d84f2d90fe1a455a,3559.00,533.85,0.00,3025.15,2,Card,CONFIRMED,2026-09-11T18:31:38.607842+00:00
TL-ORD-B0AB9E7BAC,9343,sess_b968e94122294ed8,5842.00,876.30,0.00,4965.70,2,UPI,CONFIRMED,2026-09-11T18:15:00.935715+00:00
TL-ORD-B73602B7AB,,sess_27e77f61f6b648f2,2794.00,419.10,0.00,2374.90,5,Card,CONFIRMED,2026-09-11T17:47:32.772421+00:00
TL-ORD-26F1B4D071,8479,sess_ebb3eff92de34472,4132.00,0.00,0.00,4132.00,2,UPI,CONFIRMED,2026-09-11T17:37:01.629234+00:00
TL-ORD-6E5D886193,,sess_db6fbe3ceb104f0f,3712.00,556.80,0.00,3155.20,2,UPI,CONFIRMED,2026-09-11T17:36:46.385790+00:00
TL-ORD-7774002820,,sess_f351a53a63e94e4b,4817.00,722.55,0.00,4094.45,2,NetBanking,CONFIRMED,2026-09-11T17:27:21.012801+00:00
TL-ORD-8EF0C9AD8B,10646,sess_c0e8ca91f7e045af,3499.00,0.00,0.00,3499.00,3,NetBanking,CONFIRMED,2026-09-11T17:22:16.797766+00:00
TL-ORD-A9C1EBB38C,9642,sess_840814e06d3845fd,2499.00,374.85,0.00,2124.15,3,NetBanking,CONFIRMED,2026-09-11T16:53:08.793447+00:00
TL-ORD-7E29FF73A2,7554,sess_925f1a6108814744,2199.00,0.00,0.00,2199.00,4,UPI,CONFIRMED,2026-09-11T16:47:52.699349+00:00
TL-ORD-FF5360CDC9,6612,sess_5e6576e998744867,4965.00,0.00,0.00,4965.00,4,UPI,CONFIRMED,2026-09-11T16:46:44.729528+00:00
TL-ORD-7B171B5ABC,10518,sess_0f6fc9af61944878,1103.00,0.00,0.00,1103.00,5,UPI,CONFIRMED,2026-09-11T16:21:00.829031+00:00
TL-ORD-E28C86D931,9336,sess_5d6ba70327114125,4723.00,708.45,0.00,4014.55,4,Card,CONFIRMED,2026-09-11T16:16:58.813041+00:00
TL-ORD-EF04FB0588,,sess_ae9d26da49ab4238,2640.00,0.00,0.00,2640.00,3,Card,CONFIRMED,2026-09-11T16:10:40.618796+00:00
TL-ORD-ACC19241F4,6445,sess_c43ab02d0efa4a09,2435.00,0.00,0.00,2435.00,2,COD,CONFIRMED,2026-09-11T16:01:53.576888+00:00
TL-ORD-C9E283D5CF,10474,sess_3ac67f54e4c34e0e,2622.00,393.30,0.00,2228.70,3,Card,CONFIRMED,2026-09-11T16:01:47.556976+00:00
TL-ORD-F02BF500BB,8105,sess_e5955eef4627462e,1068.00,0.00,0.00,1068.00,4,Card,CONFIRMED,2026-09-11T15:42:05.193210+00:00
TL-ORD-DFAEE2714C,6547,sess_8cdaed1455b44d4b,3041.00,456.15,0.00,2584.85,4,UPI,CONFIRMED,2026-09-11T15:40:00.265462+00:00
TL-ORD-7891219C77,,sess_d49bc967300e4aa1,1567.00,0.00,0.00,1567.00,3,COD,CONFIRMED,2026-09-11T15:17:38.996170+00:00
TL-ORD-174DA3B1F2,,sess_e797571079e34969,4299.00,644.85,0.00,3654.15,2,COD,CONFIRMED,2026-09-11T15:12:28.408715+00:00
TL-ORD-0225AB3EEC,,sess_c302db5f5f9a42b7,4299.00,644.85,0.00,3654.15,2,COD,CONFIRMED,2026-09-11T15:07:50.100401+00:00
TL-ORD-F0F292C02C,9943,sess_406788046f164e24,956.00,0.00,99.00,1055.00,4,COD,CONFIRMED,2026-09-11T14:33:49.235436+00:00
TL-ORD-86DC05685E,,sess_b186dfead8684d1e,4817.00,722.55,0.00,4094.45,2,COD,CONFIRMED,2026-09-11T14:33:04.872940+00:00
TL-ORD-9EA0356FBC,9924,sess_4b65ba756d324f14,2617.00,0.00,0.00,2617.00,4,UPI,CONFIRMED,2026-09-11T14:32:20.081420+00:00
TL-ORD-FE91A53715,11941,sess_20f6b7fc18534af3,1179.00,0.00,0.00,1179.00,2,UPI,CONFIRMED,2026-09-11T14:24:31.459881+00:00
TL-ORD-E48A93BD44,7009,sess_a4f87913ca3d4907,1276.00,0.00,0.00,1276.00,5,Card,CONFIRMED,2026-09-11T14:22:21.044102+00:00
TL-ORD-4E75098C67,10578,sess_b0d054ef3d694954,2172.00,0.00,0.00,2172.00,6,UPI,CONFIRMED,2026-09-11T13:33:17.038339+00:00
TL-ORD-FD88BE7D92,,sess_966fdcb1056e4742,1906.00,0.00,0.00,1906.00,3,UPI,CONFIRMED,2026-09-11T13:20:05.484432+00:00
TL-ORD-601358494E,11128,sess_1c96aabdd18a4c62,3246.00,486.90,0.00,2759.10,6,UPI,CONFIRMED,2026-09-11T13:07:07.229834+00:00
TL-ORD-918665A081,,sess_8e896f390d814ef3,1684.00,252.60,0.00,1431.40,2,COD,CONFIRMED,2026-09-11T12:59:46.381429+00:00
TL-ORD-DE0A1E2813,8082,sess_7e7bf6a005364c8e,1251.00,0.00,0.00,1251.00,3,Card,CONFIRMED,2026-09-11T12:28:51.744744+00:00
TL-ORD-43D03F076D,,sess_549ff9aadf2f460a,1542.00,0.00,0.00,1542.00,5,COD,CONFIRMED,2026-09-11T12:24:57.237270+00:00
TL-ORD-93371D1CD7,,sess_97c15bb8ffe341bb,4481.00,0.00,0.00,4481.00,5,Card,CONFIRMED,2026-09-11T12:03:18.265387+00:00
TL-ORD-3F8F7BC0C5,11222,sess_2513596109a74d86,2853.00,0.00,0.00,2853.00,4,NetBanking,CONFIRMED,2026-09-11T12:01:39.876515+00:00
TL-ORD-A601A15CCF,11781,sess_e9afd76db28347ac,4499.00,0.00,0.00,4499.00,2,UPI,CONFIRMED,2026-09-11T11:47:48.808263+00:00
TL-ORD-E3709B2CF2,6221,sess_80379a770d0a433c,2631.00,0.00,0.00,2631.00,2,UPI,CONFIRMED,2026-09-11T11:06:40.352205+00:00
TL-ORD-B989424B61,11508,sess_2c53bf32b98f42a6,1617.00,0.00,0.00,1617.00,3,COD,CONFIRMED,2026-09-11T11:00:53.029432+00:00
TL-ORD-DA162B328F,8901,sess_a8a0e064bd944e92,4030.00,604.50,0.00,3425.50,4,UPI,CONFIRMED,2026-09-11T10:38:02.158880+00:00
TL-ORD-F91C3F0CF6,7065,sess_b92689270e5d4fbd,1844.00,0.00,0.00,1844.00,3,Card,CONFIRMED,2026-09-11T10:22:48.201251+00:00
TL-ORD-1DB043C73D,,sess_358625dc44af4412,5499.00,0.00,0.00,5499.00,3,NetBanking,CONFIRMED,2026-09-11T10:17:38.025345+00:00
TL-ORD-A8BB8E69E1,8369,sess_49f4c500b3034ab7,2631.00,0.00,0.00,2631.00,2,Card,CONFIRMED,2026-09-11T10:14:05.728976+00:00
