order_id,user_id,session_id,total_amount,discount_amount,delivery_fee,final_amount,delivery_days,payment_method,status,shipping_city,shipping_pincode,created_at,order_date
TL-ORD-5D4B3C1C15,8944.0,sess_460dc7fcec874f2d,2550,382.5,0,2167.5,2,Card,CONFIRMED,Pune,689065,2026-08-24 20:07:17.965070,2026-08-24
TL-ORD-53852DEC64,,sess_8644cca762ef44a3,829,0.0,99,928.0,6,COD,CONFIRMED,Chennai,532293,2026-08-23 07:54:13.194230,2026-08-23
TL-ORD-D33F2DE66D,11787.0,sess_c032ca6e264b4e96,1270,190.5,0,1079.5,5,NetBanking,CONFIRMED,Bengaluru,248899,2026-09-02 13:33:34.015152,2026-09-02
TL-ORD-793A6BE988,9762.0,sess_34a627f7d5194c65,2550,0.0,0,2550.0,2,Card,CONFIRMED,Mumbai,407044,2026-08-19 16:43:41.882970,2026-08-19
TL-ORD-B68F45F6BC,7188.0,sess_192ddb59082c415a,1914,287.1,0,1626.9,3,Card,CONFIRMED,Mumbai,595151,2026-08-24 01:33:59.076492,2026-08-24
TL-ORD-35744D9025,9389.0,sess_349cb131ddca4ea9,2511,376.65,0,2134.35,2,UPI,CONFIRMED,Delhi NCR,422153,2026-08-29 04:03:49.204119,2026-08-29
TL-ORD-209D720B01,8302.0,sess_c9706657694a4fd1,1733,259.95,0,1473.05,3,NetBanking,CONFIRMED,Bengaluru,460789,2026-08-31 21:10:10.178336,2026-08-31
TL-ORD-03194FAA09,,sess_9c3c535d863041ef,1906,0.0,0,1906.0,3,COD,CONFIRMED,Mumbai,615508,2026-09-08 10:22:06.568500,2026-09-08
TL-ORD-6A6394F6FE,7905.0,sess_ed239c0c773441be,1802,0.0,0,1802.0,3,NetBanking,CONFIRMED,Bengaluru,619115,2026-09-03 11:26:24.914217,2026-09-03
TL-ORD-9D210312DE,11290.0,sess_7cff1bb130e14cc1,956,0.0,99,1055.0,4,COD,CONFIRMED,Pune,369605,2026-08-15 23:14:03.165385,2026-08-15
TL-ORD-74F74F1069,8751.0,sess_67880fb6fec64253,1263,0.0,0,1263.0,5,COD,CONFIRMED,Pune,396572,2026-09-12 07:28:29.151996,2026-09-12
TL-ORD-E7289C7C52,11076.0,sess_25bd5d2a12f44bd8,1018,0.0,0,1018.0,5,NetBanking,CONFIRMED,Pune,206750,2026-09-07 11:31:50.396603,2026-09-07
TL-ORD-B21B142179,8518.0,sess_a192843334d44151,4723,708.45,0,4014.55,4,Card,CONFIRMED,Bengaluru,682660,2026-09-12 20:44:53.334100,2026-09-12
TL-ORD-12E0C44DC1,,sess_803d97d22e7943f8,5421,813.15,0,4607.85,4,Card,CONFIRMED,Chennai,246037,2026-08-26 00:39:16.986470,2026-08-26
TL-ORD-BF390C0F4C,10155.0,sess_1b1ba82a0e3c4d2f,1728,0.0,0,1728.0,2,Card,CONFIRMED,Hyderabad,682111,2026-08-30 08:12:36.741840,2026-08-30
TL-ORD-839863F577,9350.0,sess_b644a75e7a7a456f,7008,1051.2,0,5956.8,3,NetBanking,CONFIRMED,Delhi NCR,491807,2026-09-05 19:19:23.015736,2026-09-05
TL-ORD-5A1D71E653,11491.0,sess_74b6ed10046f49c0,1802,270.3,0,1531.7,3,Card,CONFIRMED,Bengaluru,135519,2026-09-08 10:27:09.341410,2026-09-08
TL-ORD-576206B450,,sess_7cef7b92be174d92,4180,0.0,0,4180.0,3,NetBanking,CONFIRMED,Chennai,636713,2026-09-03 15:29:53.210241,2026-09-03
TL-ORD-9D28ABFDE8,9505.0,sess_37e63ca197e7439e,4758,0.0,0,4758.0,2,UPI,CONFIRMED,Mumbai,252448,2026-08-16 06:00:05.192403,2026-08-16
TL-ORD-319BF27403,9275.0,sess_5a8d807410c04048,6999,1049.85,0,5949.15,2,COD,CONFIRMED,Delhi NCR,344118,2026-09-12 16:45:09.949669,2026-09-12
TL-ORD-26D66F2D3D,6244.0,sess_28f11b90e4db47d0,2999,449.85,0,2549.15,3,Card,CONFIRMED,Bengaluru,382595,2026-08-31 19:14:07.501638,2026-08-31
TL-ORD-5EEBAA91FC,10966.0,sess_601df5498bf14dcc,3582,0.0,0,3582.0,4,UPI,CONFIRMED,Hyderabad,411271,2026-08-29 07:53:28.821863,2026-08-29
TL-ORD-16331414BC,6603.0,sess_28aa08edd0d145af,2794,0.0,0,2794.0,5,COD,CONFIRMED,Bengaluru,508612,2026-08-15 06:19:15.129317,2026-08-15
TL-ORD-C414824CA6,8859.0,sess_8a677e51fc034f9e,1270,0.0,0,1270.0,5,COD,CONFIRMED,Mumbai,139811,2026-08-21 15:25:20.881851,2026-08-21
TL-ORD-F1BDFB34C7,,sess_d04fa76703314e8f,2199,0.0,0,2199.0,4,UPI,CONFIRMED,Delhi NCR,579124,2026-08-21 06:52:32.741342,2026-08-21
TL-ORD-4D8765C61D,,sess_04c3403eb6644bd9,829,0.0,99,928.0,6,COD,CONFIRMED,Mumbai,321607,2026-09-02 15:26:44.001153,2026-09-02
TL-ORD-1CF771FD07,9528.0,sess_1a73f96038534ce2,2036,0.0,0,2036.0,2,Card,CONFIRMED,Bengaluru,423262,2026-08-31 10:50:14.649919,2026-08-31
TL-ORD-7916D5B2D8,,sess_fd17d62418e94e01,4869,730.35,0,4138.65,3,Card,CONFIRMED,Bengaluru,422856,2026-08-19 18:07:41.153228,2026-08-19
TL-ORD-2365162CB7,9507.0,sess_6328e80128b24b65,550,0.0,99,649.0,5,UPI,CONFIRMED,Mumbai,258643,2026-08-15 18:35:23.635463,2026-08-15
TL-ORD-D074935C50,10520.0,sess_7f851ae4cdbf495e,3143,471.45,0,2671.55,2,Card,CONFIRMED,Hyderabad,198285,2026-09-02 00:35:42.335455,2026-09-02
TL-ORD-C34EE3D361,,sess_ce2f3a0d463849af,5322,798.3,0,4523.7,4,NetBanking,CONFIRMED,Pune,653618,2026-08-14 23:55:11.604584,2026-08-14
TL-ORD-AA9346B49F,6501.0,sess_0b4a3e60f1cc4d3e,3857,0.0,0,3857.0,5,NetBanking,CONFIRMED,Bengaluru,372262,2026-09-06 20:57:29.424836,2026-09-06
TL-ORD-2EE12DDA1D,10593.0,sess_02b36e6760d04680,2688,0.0,0,2688.0,2,COD,CONFIRMED,Hyderabad,139079,2026-08-21 09:30:09.609009,2026-08-21
TL-ORD-40CBAE5E07,11875.0,sess_b712d87dfb2e4068,1829,0.0,0,1829.0,6,NetBanking,CONFIRMED,Hyderabad,610795,2026-09-04 22:53:18.385448,2026-09-04
TL-ORD-F351034DEF,,sess_acf0c8969919497d,1617,0.0,0,1617.0,3,UPI,CONFIRMED,Bengaluru,691085,2026-08-22 16:16:14.893819,2026-08-22
TL-ORD-AB1A96915A,8955.0,sess_0d946b80f9da4240,1829,0.0,0,1829.0,6,NetBanking,CONFIRMED,Bengaluru,439738,2026-08-16 16:26:43.073990,2026-08-16
TL-ORD-3E743602E6,,sess_320391aac1e94e03,4965,0.0,0,4965.0,4,NetBanking,CONFIRMED,Chennai,699556,2026-09-06 01:10:57.196420,2026-09-06
TL-ORD-35EAB037F5,8993.0,sess_b61594fcc24045df,5450,817.5,0,4632.5,2,UPI,CONFIRMED,Chennai,602098,2026-08-24 14:37:12.727283,2026-08-24
TL-ORD-F298B367DF,6827.0,sess_8a96dce325d84e65,3389,508.35,0,2880.65,2,UPI,CONFIRMED,Pune,562466,2026-08-18 23:14:37.713333,2026-08-18
TL-ORD-D785261223,9170.0,sess_827f2be779e8484d,3019,452.85,0,2566.15,2,NetBanking,CONFIRMED,Chennai,282607,2026-09-04 01:00:10.474752,2026-09-04
TL-ORD-502065DF45,,sess_20ea0e53fbcb4af4,3556,0.0,0,3556.0,2,COD,CONFIRMED,Pune,315854,2026-08-24 23:45:37.267211,2026-08-24
TL-ORD-242DB190E5,8531.0,sess_77ca543bca8846ed,5322,798.3,0,4523.7,4,COD,CONFIRMED,Bengaluru,350940,2026-08-29 12:20:14.026756,2026-08-29
TL-ORD-BF72791438,9581.0,sess_7519bcb15fe84a29,4237,0.0,0,4237.0,4,UPI,CONFIRMED,Bengaluru,584594,2026-08-26 09:34:10.793857,2026-08-26
TL-ORD-3AD9D679F0,6670.0,sess_ced15ac510154ba9,3499,524.85,0,2974.15,2,COD,CONFIRMED,Hyderabad,670141,2026-09-10 11:14:23.771910,2026-09-10
TL-ORD-1CC036AEB8,10878.0,sess_793b7bcbafeb4a0a,3582,0.0,0,3582.0,4,COD,CONFIRMED,Chennai,569085,2026-08-25 15:32:26.986590,2026-08-25
TL-ORD-58B93D22E1,10290.0,sess_5a08cff567cc48f4,2617,0.0,0,2617.0,4,Card,CONFIRMED,Pune,211166,2026-09-01 09:14:50.086104,2026-09-01
TL-ORD-016C71459A,8999.0,sess_9a78a1e51ef14527,1299,194.85,0,1104.15,3,Card,CONFIRMED,Chennai,611346,2026-09-02 13:55:31.768287,2026-09-02
TL-ORD-4CD3D6EAD0,9694.0,sess_ec5ef18871484936,2339,0.0,0,2339.0,2,UPI,CONFIRMED,Chennai,230371,2026-09-09 10:03:33.213064,2026-09-09
TL-ORD-EF89D94431,9305.0,sess_2cba6282daec4a72,3024,453.6,0,2570.4,5,COD,CONFIRMED,Chennai,592883,2026-09-10 12:39:44.473457,2026-09-10
TL-ORD-65A2B3ABA7,,sess_76421bf718734b6b,2312,0.0,0,2312.0,5,NetBanking,CONFIRMED,Pune,589421,2026-08-28 19:13:24.937664,2026-08-28
TL-ORD-FD0A0B6F11,8258.0,sess_b6d923837d624cb3,4180,0.0,0,4180.0,3,Card,CONFIRMED,Chennai,555058,2026-08-27 02:09:38.773717,2026-08-27
TL-ORD-9C0255254E,6094.0,sess_a769741de22948d1,1299,194.85,0,1104.15,3,UPI,CONFIRMED,Pune,252181,2026-09-02 11:11:04.214019,2026-09-02
TL-ORD-710506E1E7,7949.0,sess_978de0de0b984c26,859,0.0,99,958.0,2,NetBanking,CONFIRMED,Mumbai,362131,2026-08-20 10:47:18.049636,2026-08-20
TL-ORD-F2A304CC81,,sess_d70c40bf51f74c7e,2279,341.85,0,1937.15,4,UPI,CONFIRMED,Mumbai,358936,2026-08-28 06:14:55.676336,2026-08-28
TL-ORD-9E08A7D422,,sess_eb81f0d369bc4a16,4758,713.7,0,4044.3,2,Card,CONFIRMED,Pune,112126,2026-08-16 23:01:30.404696,2026-08-16
TL-ORD-2DCD85D3EA,11678.0,sess_8b034310832146ca,751,112.65,99,737.35,4,UPI,CONFIRMED,Hyderabad,163242,2026-09-12 09:56:10.432151,2026-09-12
TL-ORD-7B823DDD31,8463.0,sess_d7204523ac66484c,1044,156.6,0,887.4,3,Card,CONFIRMED,Chennai,280771,2026-08-19 00:26:46.243264,2026-08-19
TL-ORD-C0A84D7A6C,10967.0,sess_1cbace5d79d849f7,1739,260.85,0,1478.15,5,COD,CONFIRMED,Hyderabad,613663,2026-09-08 10:18:31.187463,2026-09-08
TL-ORD-AA54A1649D,,sess_e2e0776a36cf4093,550,0.0,99,649.0,5,COD,CONFIRMED,Hyderabad,176067,2026-08-27 03:42:02.457611,2026-08-27
TL-ORD-563B444A46,,sess_2a6ff23eb9454edd,2589,388.35,0,2200.65,2,NetBanking,CONFIRMED,Bengaluru,683480,2026-08-27 16:14:40.217666,2026-08-27
TL-ORD-086803EFD7,10894.0,sess_305bbeb98fbd4075,2339,0.0,0,2339.0,2,Card,CONFIRMED,Bengaluru,216527,2026-09-04 13:48:35.902373,2026-09-04
TL-ORD-9C594EA8EF,7863.0,sess_4a1aa08e720d4c7f,2617,0.0,0,2617.0,4,UPI,CONFIRMED,Bengaluru,358995,2026-08-15 02:35:28.559369,2026-08-15
TL-ORD-A58899BC75,8240.0,sess_969deca26d914cfc,1299,0.0,0,1299.0,3,NetBanking,CONFIRMED,Hyderabad,195935,2026-08-16 17:11:51.652170,2026-08-16
TL-ORD-6F0B01C9AD,,sess_470383e5968b41a3,1506,225.9,0,1280.1,3,UPI,CONFIRMED,Bengaluru,387075,2026-08-25 00:47:05.454927,2026-08-25
TL-ORD-D3536289A8,,sess_866a89656222462d,3775,566.25,0,3208.75,5,UPI,CONFIRMED,Bengaluru,403936,2026-09-10 15:17:29.025513,2026-09-10
TL-ORD-54FC9F317A,,sess_3ad1aba282884ebc,1954,0.0,0,1954.0,6,Card,CONFIRMED,Mumbai,384652,2026-08-26 13:18:20.879215,2026-08-26
TL-ORD-E8CFDC800A,10377.0,sess_87dc20c2963746cf,4168,0.0,0,4168.0,3,UPI,CONFIRMED,Pune,690724,2026-08-23 08:11:09.163923,2026-08-23
TL-ORD-4F11D1D9A4,10020.0,sess_5cd5ed2d7f184ad5,1733,0.0,0,1733.0,3,COD,CONFIRMED,Bengaluru,258500,2026-09-05 17:10:33.773116,2026-09-05
TL-ORD-063823E1AC,6002.0,sess_7c7ae969981c475b,3879,581.85,0,3297.15,5,COD,CONFIRMED,Delhi NCR,284288,2026-09-06 22:49:15.444746,2026-09-06
TL-ORD-506882E8F0,7932.0,sess_86c0c42c02a64297,2235,0.0,0,2235.0,3,UPI,CONFIRMED,Hyderabad,466531,2026-09-09 18:17:25.017968,2026-09-09
TL-ORD-D05F286E2B,7859.0,sess_4196bedd52194353,1230,0.0,0,1230.0,4,UPI,CONFIRMED,Chennai,480969,2026-08-23 01:14:03.156574,2026-08-23
TL-ORD-D6189519B4,10232.0,sess_814ff2e80bf54543,5070,0.0,0,5070.0,5,NetBanking,CONFIRMED,Bengaluru,520445,2026-08-30 06:23:51.473961,2026-08-30
TL-ORD-ED65A214FE,10949.0,sess_e0926d9440ab4153,5322,0.0,0,5322.0,4,NetBanking,CONFIRMED,Hyderabad,288895,2026-09-11 21:53:44.313187,2026-09-11
TL-ORD-5644226D8C,11205.0,sess_6a87e22fc17f4bf1,2499,374.85,0,2124.15,3,Card,CONFIRMED,Hyderabad,433640,2026-08-29 17:21:34.648870,2026-08-29
TL-ORD-F29A348AFB,9563.0,sess_0b9c445beac24a8d,2403,360.45,0,2042.55,2,UPI,CONFIRMED,Hyderabad,126397,2026-09-05 17:18:17.933208,2026-09-05
TL-ORD-92A5AC75B2,7483.0,sess_91c1b58ce2fe429e,5322,0.0,0,5322.0,4,NetBanking,CONFIRMED,Delhi NCR,668146,2026-09-02 21:05:34.442277,2026-09-02
TL-ORD-FEDE0EA52C,,sess_14fc5d60a75949a0,2550,382.5,0,2167.5,2,NetBanking,CONFIRMED,Pune,229751,2026-09-01 03:46:20.114523,2026-09-01
TL-ORD-B71717A4B1,9265.0,sess_71c227ebcd4341bc,2450,0.0,0,2450.0,3,COD,CONFIRMED,Delhi NCR,305430,2026-08-22 19:50:19.326237,2026-08-22
TL-ORD-AEB7C81D7E,6027.0,sess_8c91c899a4f84ee8,2853,427.95,0,2425.05,4,COD,CONFIRMED,Hyderabad,479279,2026-08-28 17:49:44.012222,2026-08-28
TL-ORD-60A7A10286,6526.0,sess_769f437bf82e48c6,1728,0.0,0,1728.0,2,UPI,CONFIRMED,Mumbai,293101,2026-08-15 17:34:51.028174,2026-08-15
TL-ORD-ADD643187E,,sess_77859a6ab4bb47f9,5816,872.4,0,4943.6,2,NetBanking,CONFIRMED,Mumbai,302036,2026-09-08 10:16:22.081740,2026-09-08
TL-ORD-0D248B1515,9904.0,sess_22f5404b6c4f4973,1210,0.0,0,1210.0,2,Card,CONFIRMED,Chennai,278562,2026-08-27 09:17:14.347726,2026-08-27
TL-ORD-DD0047D8BC,10002.0,sess_71b6e9a87e7848a3,3985,597.75,0,3387.25,3,Card,CONFIRMED,Pune,282772,2026-09-04 22:58:48.766597,2026-09-04
TL-ORD-6BBFA2662C,,sess_1adf932b69444fd8,1089,0.0,0,1089.0,3,NetBanking,CONFIRMED,Mumbai,686780,2026-08-24 15:10:55.498851,2026-08-24
TL-ORD-0D2572D9AD,10432.0,sess_c9eed37fdea645ec,1299,194.85,0,1104.15,3,Card,CONFIRMED,Chennai,602202,2026-09-03 04:38:19.497683,2026-09-03
TL-ORD-020B0C3087,10299.0,sess_7e7a9713e66d4b37,2350,0.0,0,2350.0,2,UPI,CONFIRMED,Chennai,412412,2026-08-27 13:02:14.227708,2026-08-27
TL-ORD-4064365813,,sess_77e60867f5db4a68,4596,689.4,0,3906.6,3,UPI,CONFIRMED,Mumbai,382219,2026-08-24 19:14:15.714488,2026-08-24
TL-ORD-C108C6E43F,10023.0,sess_1fdc670691164ccc,1322,0.0,0,1322.0,4,NetBanking,CONFIRMED,Pune,144747,2026-08-16 04:25:56.000075,2026-08-16
TL-ORD-4651C361EA,10798.0,sess_8d329df56d78423e,2172,0.0,0,2172.0,6,UPI,CONFIRMED,Mumbai,432702,2026-09-06 09:48:50.101497,2026-09-06
TL-ORD-CE1F4DB74A,7405.0,sess_ad9701f960964849,1844,276.6,0,1567.4,3,NetBanking,CONFIRMED,Delhi NCR,443880,2026-09-05 12:12:48.679511,2026-09-05
TL-ORD-1BF06BD5CA,7048.0,sess_da7914394fd14512,779,116.85,99,761.15,2,UPI,CONFIRMED,Chennai,469279,2026-08-21 16:22:04.729463,2026-08-21
TL-ORD-B575B034EA,8874.0,sess_815270c40e7e4c22,4645,696.75,0,3948.25,2,Card,CONFIRMED,Mumbai,667304,2026-08-16 06:20:42.285639,2026-08-16
TL-ORD-D4312A1233,9551.0,sess_93bd095afae14d69,1802,0.0,0,1802.0,3,UPI,CONFIRMED,Mumbai,590952,2026-08-28 19:10:15.914918,2026-08-28
TL-ORD-78C2C48668,6547.0,sess_1e23ac76fc23486e,4499,674.85,0,3824.15,2,Card,CONFIRMED,Pune,356875,2026-08-22 12:36:44.583697,2026-08-22
TL-ORD-309C0B6922,8853.0,sess_aad53194fcb84e0d,3008,0.0,0,3008.0,3,NetBanking,CONFIRMED,Pune,455155,2026-08-28 08:40:38.741154,2026-08-28
TL-ORD-8E2ED6252D,11512.0,sess_a30903d12acd43af,1899,0.0,0,1899.0,2,UPI,CONFIRMED,Pune,409639,2026-09-06 11:40:57.366127,2026-09-06
TL-ORD-C550BA0B41,,sess_7551938547a04f6c,4958,0.0,0,4958.0,3,NetBanking,CONFIRMED,Hyderabad,401121,2026-08-29 21:59:41.500511,2026-08-29
TL-ORD-61DDCB9260,,sess_c02d58fe27454527,3499,0.0,0,3499.0,3,NetBanking,CONFIRMED,Mumbai,661338,2026-09-07 18:49:43.773367,2026-09-07
TL-ORD-D08309CF41,7845.0,sess_897a26e6b7884587,1244,186.6,0,1057.4,3,UPI,CONFIRMED,Chennai,311300,2026-09-04 16:36:12.726049,2026-09-04
TL-ORD-D148E79DF7,10605.0,sess_53e7d863f74e4861,1829,0.0,0,1829.0,6,UPI,CONFIRMED,Hyderabad,118328,2026-08-15 20:20:57.053901,2026-08-15
TL-ORD-5ED0377F8A,,sess_d5dd3199caf64532,2622,393.3,0,2228.7,3,COD,CONFIRMED,Pune,564054,2026-08-15 12:57:45.549447,2026-08-15
TL-ORD-8EBF35FE71,9240.0,sess_b02b0a0a4d544075,1733,259.95,0,1473.05,3,Card,CONFIRMED,Delhi NCR,142126,2026-08-27 01:09:47.290750,2026-08-27
TL-ORD-7A3EA8E971,,sess_01ea610e5fa44875,751,112.65,99,737.35,4,COD,CONFIRMED,Chennai,607663,2026-09-04 05:26:23.691089,2026-09-04
TL-ORD-91E461F6AB,,sess_89bf075e4ccb4bf2,2195,329.25,0,1865.75,4,Card,CONFIRMED,Mumbai,526603,2026-08-20 19:40:51.951001,2026-08-20
TL-ORD-E07F531CC2,,sess_1be433e5c13244ea,3985,597.75,0,3387.25,3,UPI,CONFIRMED,Pune,681265,2026-09-05 19:26:40.125747,2026-09-05
TL-ORD-FBB8CC8668,6649.0,sess_376b8a4abedc4d95,1604,240.6,0,1363.4,3,COD,CONFIRMED,Chennai,662479,2026-08-16 04:11:28.207555,2026-08-16
TL-ORD-C788FB7A5D,6548.0,sess_412a490b378e4e68,3499,524.85,0,2974.15,2,COD,CONFIRMED,Mumbai,213913,2026-09-10 12:46:36.616649,2026-09-10
TL-ORD-33B4F59F2A,,sess_9124ae1bce944061,4645,696.75,0,3948.25,2,COD,CONFIRMED,Delhi NCR,429969,2026-08-17 02:14:33.856595,2026-08-17
TL-ORD-A88B3C86F3,6696.0,sess_f03683fb12594b56,1802,270.3,0,1531.7,3,COD,CONFIRMED,Chennai,123757,2026-09-13 07:11:23.396896,2026-09-13
TL-ORD-EB51D53192,,sess_be1bf40744ca4835,1270,0.0,0,1270.0,5,UPI,CONFIRMED,Pune,528847,2026-08-20 19:44:53.083513,2026-08-20
TL-ORD-7F0B76B01B,7042.0,sess_dded20e29ce848c3,3712,556.8,0,3155.2,2,COD,CONFIRMED,Chennai,354160,2026-08-26 05:57:29.357533,2026-08-26
TL-ORD-4D8D8CFB12,,sess_47dbce0f03b047e9,1089,0.0,0,1089.0,3,UPI,CONFIRMED,Pune,552221,2026-09-02 08:17:51.063519,2026-09-02
TL-ORD-FD44C0BFEA,8483.0,sess_c28291241b1e4984,3471,0.0,0,3471.0,3,NetBanking,CONFIRMED,Chennai,277335,2026-09-12 18:31:20.212424,2026-09-12
TL-ORD-CD8926D434,10034.0,sess_60f31bc23b924b56,852,0.0,99,951.0,2,COD,CONFIRMED,Bengaluru,612755,2026-08-30 03:48:05.730830,2026-08-30
TL-ORD-F5EE5830BA,6548.0,sess_35171b286866467b,3499,524.85,0,2974.15,3,UPI,CONFIRMED,Pune,658778,2026-09-07 08:41:19.198528,2026-09-07
TL-ORD-C2EC77BB83,8634.0,sess_262a958c9c1d4eb7,2438,365.7,0,2072.3,3,Card,CONFIRMED,Mumbai,355062,2026-09-03 13:59:00.208521,2026-09-03
TL-ORD-3AFA0C62F5,,sess_382299ad2e1f4cb1,3019,0.0,0,3019.0,2,UPI,CONFIRMED,Delhi NCR,162143,2026-09-09 15:23:28.126382,2026-09-09
TL-ORD-028BD73975,,sess_da5df024e87e47d1,779,116.85,99,761.15,2,UPI,CONFIRMED,Delhi NCR,219257,2026-08-19 06:57:26.487365,2026-08-19
TL-ORD-9D5A9CB3F2,11048.0,sess_41de211df109428f,2686,0.0,0,2686.0,4,COD,CONFIRMED,Hyderabad,157552,2026-09-13 10:36:58.378209,2026-09-13
TL-ORD-CB190DCA97,7270.0,sess_d2ec0ed71f454e9b,3421,0.0,0,3421.0,6,Card,CONFIRMED,Delhi NCR,180798,2026-09-08 18:47:54.660393,2026-09-08
TL-ORD-D5E36291CD,11025.0,sess_2c0adab2e8c34afc,3143,0.0,0,3143.0,2,COD,CONFIRMED,Bengaluru,539385,2026-09-05 22:24:39.663650,2026-09-05
TL-ORD-F7241700A9,6664.0,sess_0a9f532bccd341f2,5450,817.5,0,4632.5,2,NetBanking,CONFIRMED,Mumbai,669730,2026-09-05 13:40:37.934121,2026-09-05
TL-ORD-ED22CFCA00,,sess_01d82cf848c447f2,1557,233.55,0,1323.45,4,COD,CONFIRMED,Delhi NCR,323301,2026-08-27 18:11:24.203997,2026-08-27
TL-ORD-193148D2AB,11009.0,sess_c004fc399b174751,2403,360.45,0,2042.55,2,UPI,CONFIRMED,Delhi NCR,218109,2026-08-23 23:35:39.375038,2026-08-23
TL-ORD-BCD25179D1,10957.0,sess_d51309b61d674b0d,2999,449.85,0,2549.15,3,Card,CONFIRMED,Delhi NCR,433249,2026-08-31 16:15:24.568189,2026-08-31
TL-ORD-DD8DBAAB65,11462.0,sess_3cb7bebc31874bb3,3985,597.75,0,3387.25,3,UPI,CONFIRMED,Delhi NCR,182048,2026-08-16 10:41:34.608006,2026-08-16
TL-ORD-402BE8DAF1,9551.0,sess_0fd680cf82474ded,1506,225.9,0,1280.1,3,NetBanking,CONFIRMED,Chennai,315689,2026-09-13 04:11:33.671850,2026-09-13
TL-ORD-6DC3C065F5,8287.0,sess_14eeda06a2864f96,2673,0.0,0,2673.0,2,UPI,CONFIRMED,Pune,661599,2026-08-25 11:49:27.284048,2026-08-25
TL-ORD-24E8F586D3,7146.0,sess_7dea7d79ffcd446e,3294,0.0,0,3294.0,4,NetBanking,CONFIRMED,Hyderabad,342444,2026-08-22 08:05:37.026705,2026-08-22
TL-ORD-0C85B20053,6953.0,sess_8cf022da94224ac1,5184,0.0,0,5184.0,6,COD,CONFIRMED,Pune,224864,2026-08-16 13:20:40.011623,2026-08-16
TL-ORD-1A57E326FD,8885.0,sess_cd9baf12f70d4f8c,3879,0.0,0,3879.0,5,UPI,CONFIRMED,Pune,588684,2026-08-19 04:38:54.591170,2026-08-19
TL-ORD-A72C3C5320,6942.0,sess_6a83c58fb94d464c,3389,0.0,0,3389.0,2,COD,CONFIRMED,Hyderabad,207576,2026-09-05 17:19:44.495458,2026-09-05
TL-ORD-399607A6B9,,sess_7aff9b4c968f46ed,4072,610.8,0,3461.2,2,Card,CONFIRMED,Delhi NCR,428069,2026-09-04 09:03:45.699842,2026-09-04
TL-ORD-661F9193A4,10170.0,sess_3b58161057b343aa,1899,0.0,0,1899.0,2,UPI,CONFIRMED,Pune,672997,2026-08-24 07:23:02.710367,2026-08-24
TL-ORD-0486985771,6219.0,sess_869d33952cce42d5,999,0.0,0,999.0,2,UPI,CONFIRMED,Hyderabad,442631,2026-08-20 12:01:42.888139,2026-08-20
TL-ORD-2D5E765D85,,sess_c1128d9ed58b4ec4,2334,0.0,0,2334.0,5,UPI,CONFIRMED,Hyderabad,675472,2026-09-10 22:06:29.125448,2026-09-10
TL-ORD-764648D1DC,7068.0,sess_9197ddfa86c64994,2999,449.85,0,2549.15,3,UPI,CONFIRMED,Mumbai,393484,2026-08-16 16:14:01.287098,2026-08-16
TL-ORD-7E7FB3E41B,9531.0,sess_2bb8af28057c4233,2403,0.0,0,2403.0,2,Card,CONFIRMED,Hyderabad,511058,2026-08-23 08:25:34.979666,2026-08-23
TL-ORD-52462B0E29,10599.0,sess_b1fede06f8584e74,2437,0.0,0,2437.0,4,UPI,CONFIRMED,Mumbai,391740,2026-08-16 16:02:19.211328,2026-08-16
TL-ORD-4AC36EB0D7,7641.0,sess_7fe9fe381bed4ae7,4758,0.0,0,4758.0,2,NetBanking,CONFIRMED,Hyderabad,321174,2026-09-06 02:14:25.142222,2026-09-06
TL-ORD-6CA0150E0A,,sess_07d4c62be2954f33,2781,0.0,0,2781.0,2,COD,CONFIRMED,Hyderabad,597249,2026-09-11 18:32:01.112721,2026-09-11
TL-ORD-AE2A2890D0,6285.0,sess_b19fdae4977b452b,1103,0.0,0,1103.0,5,NetBanking,CONFIRMED,Pune,310718,2026-09-07 12:38:21.557364,2026-09-07
TL-ORD-9A9EBC00F1,9041.0,sess_2741d25492794088,2403,0.0,0,2403.0,2,Card,CONFIRMED,Bengaluru,347390,2026-08-26 17:05:56.688130,2026-08-26
TL-ORD-8D9BC5E794,9649.0,sess_b545f76bc6b64577,1899,0.0,0,1899.0,2,NetBanking,CONFIRMED,Bengaluru,484875,2026-09-02 18:11:46.869024,2026-09-02
TL-ORD-22B7DCCAF5,6216.0,sess_76e29acad1754ae2,1829,274.35,0,1554.65,6,Card,CONFIRMED,Delhi NCR,643332,2026-08-18 12:17:01.188175,2026-08-18
TL-ORD-E8BDED097C,9561.0,sess_7be3c9e019544e25,4758,713.7,0,4044.3,2,NetBanking,CONFIRMED,Pune,536150,2026-08-30 05:00:27.760567,2026-08-30
TL-ORD-25105EFBDF,10378.0,sess_c6636da129aa451c,4645,696.75,0,3948.25,2,UPI,CONFIRMED,Chennai,482323,2026-09-07 03:52:42.371240,2026-09-07
TL-ORD-24F677F2CF,6721.0,sess_4ac95249525140e6,3499,524.85,0,2974.15,2,COD,CONFIRMED,Bengaluru,530073,2026-08-22 06:29:29.335231,2026-08-22
TL-ORD-25AAFCC433,10757.0,sess_2a608a5079ff4b83,3152,472.8,0,2679.2,2,Card,CONFIRMED,Hyderabad,647869,2026-09-06 18:05:47.716496,2026-09-06
