session_id,user_id,device_type,experiment_variant,session_start_time,session_date
sess_3078233780c745bd,,desktop,control_keyword,2026-09-08 01:54:53.889756,2026-09-08
sess_ea7579fe45434a3e,6926.0,mobile,treatment_ai_search,2026-09-04 13:22:23.062876,2026-09-04
sess_f05c29c04d724cc1,9923.0,mobile,control_keyword,2026-09-03 16:00:53.820605,2026-09-03
sess_764551ca3f9b4834,7967.0,mobile,treatment_ai_search,2026-09-13 19:42:28.938273,2026-09-13
sess_4ca85f4950a841de,11936.0,mobile,control_keyword,2026-08-16 14:20:18.431001,2026-08-16
sess_803d18dc43ee42c5,7046.0,mobile,treatment_ai_search,2026-08-28 09:36:36.337327,2026-08-28
sess_195248aacfcd4c1c,11005.0,desktop,control_keyword,2026-09-09 00:08:02.181491,2026-09-09
sess_fd8f9921695d4e33,11649.0,tablet,treatment_ai_search,2026-08-26 21:57:17.924342,2026-08-26
sess_9372d378de214d25,6407.0,desktop,control_keyword,2026-09-02 10:14:28.896898,2026-09-02
sess_401fa2c2966f44ef,6152.0,mobile,treatment_ai_search,2026-08-19 13:35:40.676602,2026-08-19
sess_83df1081b3234315,,desktop,control_keyword,2026-08-25 12:22:13.743104,2026-08-25
sess_9e2610bc737940bd,,mobile,treatment_ai_search,2026-08-29 06:31:49.835101,2026-08-29
sess_725dca67d6624e6d,11995.0,mobile,control_keyword,2026-09-08 05:36:58.826983,2026-09-08
sess_c43ab02d0efa4a09,6445.0,mobile,treatment_ai_search,2026-09-11 15:59:15.576888,2026-09-11
sess_ad1cd49484d14027,6794.0,desktop,control_keyword,2026-08-18 09:02:32.734791,2026-08-18
sess_f433d8d19e544f7c,9737.0,mobile,treatment_ai_search,2026-08-31 14:13:25.186197,2026-08-31
sess_7770462da67243e9,8303.0,desktop,control_keyword,2026-09-01 09:09:37.880956,2026-09-01
sess_82b0ae2ccb6d4e89,,mobile,treatment_ai_search,2026-09-03 17:47:01.998161,2026-09-03
sess_2058f126dba048b8,9266.0,mobile,control_keyword,2026-08-17 15:27:53.743830,2026-08-17
sess_ddcfcb8de8ef47dc,10924.0,desktop,treatment_ai_search,2026-08-19 09:42:03.408228,2026-08-19
sess_e97bea554f074be2,10602.0,desktop,control_keyword,2026-08-18 22:31:56.685700,2026-08-18
sess_f5bd10981aca499e,,tablet,treatment_ai_search,2026-08-16 09:19:33.083065,2026-08-16
sess_1e4ad53eaf314791,7218.0,desktop,control_keyword,2026-08-31 16:23:10.807566,2026-08-31
sess_10716a7dea0c42bc,,mobile,treatment_ai_search,2026-09-11 01:46:55.993310,2026-09-11
sess_66f2c498de3d44de,,mobile,control_keyword,2026-08-24 03:01:32.835194,2026-08-24
sess_80e7f8ea27404b39,11664.0,mobile,treatment_ai_search,2026-08-23 04:05:57.935853,2026-08-23
sess_e07e0fd937454bfe,9978.0,desktop,control_keyword,2026-08-30 15:15:42.283206,2026-08-30
sess_02eddef03fd14baf,,mobile,treatment_ai_search,2026-08-24 16:13:47.080850,2026-08-24
sess_39e8a0bf6fd144ab,8116.0,desktop,control_keyword,2026-08-23 14:05:04.515988,2026-08-23
sess_b386d8a233c74844,9099.0,tablet,treatment_ai_search,2026-08-28 02:19:43.576585,2026-08-28
sess_df079a7470004c05,9072.0,desktop,control_keyword,2026-08-27 06:27:46.894486,2026-08-27
sess_3c3093171f71454e,11954.0,mobile,treatment_ai_search,2026-09-12 10:17:50.818832,2026-09-12
sess_2da07743a8ce4ea5,8408.0,desktop,control_keyword,2026-09-07 06:00:23.628897,2026-09-07
sess_05ac4d6fca114e85,6873.0,mobile,treatment_ai_search,2026-08-19 12:22:27.092172,2026-08-19
sess_68750635a8b04707,6067.0,mobile,control_keyword,2026-08-25 22:30:28.049181,2026-08-25
sess_4bfaba62bf3e4a8a,11713.0,mobile,treatment_ai_search,2026-08-23 11:30:54.343811,2026-08-23
sess_19d25e0aaace4cb5,9479.0,mobile,control_keyword,2026-08-17 10:55:37.122257,2026-08-17
sess_3f18ac84a2ff4cfe,,desktop,treatment_ai_search,2026-08-16 06:40:47.070007,2026-08-16
sess_bdbd19bbb898458a,7636.0,desktop,control_keyword,2026-08-16 22:56:18.021502,2026-08-16
sess_42d30c0794ce441e,,desktop,treatment_ai_search,2026-08-19 20:32:27.731788,2026-08-19
sess_54eb40f1fbd34064,8572.0,mobile,control_keyword,2026-08-25 18:15:33.782869,2026-08-25
sess_e7729bc888dd42de,9795.0,mobile,treatment_ai_search,2026-08-31 11:27:27.268005,2026-08-31
sess_0f67eda25a06466b,8153.0,desktop,control_keyword,2026-08-26 07:53:32.719184,2026-08-26
sess_e81ec97c98ce4184,11030.0,desktop,treatment_ai_search,2026-08-23 13:03:08.326994,2026-08-23
sess_727acd30918e459e,,mobile,control_keyword,2026-08-24 08:09:16.918295,2026-08-24
sess_700d901d4d2e4e11,,mobile,treatment_ai_search,2026-09-02 03:00:33.553253,2026-09-02
sess_91bcbac5628e49df,,mobile,control_keyword,2026-08-23 07:41:37.568194,2026-08-23
sess_43c49b4c46a1427f,,desktop,treatment_ai_search,2026-09-07 10:09:23.563225,2026-09-07
sess_c906400dd3904d6e,8760.0,mobile,control_keyword,2026-09-04 18:49:22.984793,2026-09-04
sess_aa4c89f8a1ba4906,6273.0,desktop,treatment_ai_search,2026-09-10 02:18:20.591854,2026-09-10
sess_2fa403d1295e4a6a,9837.0,tablet,control_keyword,2026-08-23 02:05:46.908338,2026-08-23
sess_ec6090878e1b451e,10789.0,desktop,treatment_ai_search,2026-08-21 06:32:56.794524,2026-08-21
sess_4b8bd40bcffc443d,,mobile,control_keyword,2026-08-17 10:57:34.025325,2026-08-17
sess_a8db46d1503e4558,7925.0,desktop,treatment_ai_search,2026-08-19 16:16:15.837656,2026-08-19
sess_365c786d714c49b1,7745.0,desktop,control_keyword,2026-09-06 18:53:08.458537,2026-09-06
sess_40dc0d2499cc4040,6322.0,mobile,treatment_ai_search,2026-08-17 11:29:50.063582,2026-08-17
sess_e62040fd75524ec4,6581.0,mobile,control_keyword,2026-08-30 01:52:31.794670,2026-08-30
sess_aa98cd29ed524357,11415.0,tablet,treatment_ai_search,2026-09-03 17:04:41.615158,2026-09-03
sess_9a6567d0ad7c4bcc,8152.0,mobile,control_keyword,2026-09-06 15:44:37.940408,2026-09-06
sess_01b8643ac19c445c,10244.0,desktop,treatment_ai_search,2026-08-18 18:33:20.486880,2026-08-18
sess_c7b4e8b4bf5a4653,11509.0,mobile,control_keyword,2026-08-22 01:21:29.964057,2026-08-22
sess_d33f504c72794534,,mobile,treatment_ai_search,2026-09-08 06:22:12.886472,2026-09-08
sess_a0efcb6b33044875,7752.0,mobile,control_keyword,2026-08-30 14:57:35.091544,2026-08-30
sess_ba3bf737c17b40ce,9916.0,desktop,treatment_ai_search,2026-08-25 01:11:30.215641,2026-08-25
sess_dbeff601f6a2472b,9163.0,mobile,control_keyword,2026-09-04 21:36:28.090738,2026-09-04
sess_08c9216fcd0b4718,11546.0,mobile,treatment_ai_search,2026-08-28 06:03:08.445840,2026-08-28
sess_355f8676e1cc4fa8,8221.0,desktop,control_keyword,2026-09-08 09:22:09.991797,2026-09-08
sess_9ed7e6c2503a4268,,mobile,treatment_ai_search,2026-09-11 07:30:15.883963,2026-09-11
sess_3df2dd35f0b14866,7311.0,desktop,control_keyword,2026-08-24 01:26:56.575775,2026-08-24
sess_ab7da4d7ba6c4f8c,6932.0,mobile,treatment_ai_search,2026-08-24 15:15:21.074753,2026-08-24
sess_60afeac0298944a7,8298.0,mobile,control_keyword,2026-08-27 09:15:17.195536,2026-08-27
sess_6581f837f05c46fa,9454.0,mobile,treatment_ai_search,2026-09-01 12:18:47.789248,2026-09-01
sess_ec5bf98a4ed84ea4,7496.0,mobile,control_keyword,2026-09-09 21:51:58.728561,2026-09-09
sess_512d973dd25344b8,10478.0,tablet,treatment_ai_search,2026-08-27 10:40:14.985026,2026-08-27
sess_0db0c2ce454d488b,9151.0,desktop,control_keyword,2026-08-15 02:19:38.802061,2026-08-15
sess_fbca0c0bc04040d7,7849.0,mobile,treatment_ai_search,2026-09-03 12:28:45.340182,2026-09-03
sess_8916b04f0a854b64,,desktop,control_keyword,2026-09-13 19:35:36.081116,2026-09-13
sess_82ea191103bb485a,,mobile,treatment_ai_search,2026-09-12 04:49:41.359019,2026-09-12
sess_04705133f8b4492e,7911.0,mobile,control_keyword,2026-09-09 22:30:12.147917,2026-09-09
sess_2e9ea42934b74dc5,8984.0,tablet,treatment_ai_search,2026-08-25 13:10:45.562214,2026-08-25
sess_c865dcd665ed4b9f,10023.0,tablet,control_keyword,2026-09-03 20:47:56.784670,2026-09-03
sess_0f2e4e6805a34ac7,7854.0,desktop,treatment_ai_search,2026-09-05 22:16:29.344179,2026-09-05
sess_0141f0e922a14ba0,7566.0,mobile,control_keyword,2026-09-04 10:30:52.116614,2026-09-04
sess_50a79037f6ae4dda,10207.0,mobile,treatment_ai_search,2026-08-26 00:52:07.149401,2026-08-26
sess_e145c0f9ae944e3d,11432.0,desktop,control_keyword,2026-09-07 02:05:52.776384,2026-09-07
sess_9e0c5b350cdf47f8,6305.0,tablet,treatment_ai_search,2026-09-11 20:40:50.884165,2026-09-11
sess_d1f2076d53204b5d,8217.0,desktop,control_keyword,2026-08-17 11:43:18.490410,2026-08-17
sess_6b4f06060a0d46be,,mobile,treatment_ai_search,2026-09-02 04:33:47.423497,2026-09-02
sess_f1fa4e6909fd4614,10680.0,mobile,control_keyword,2026-09-07 19:11:46.108723,2026-09-07
sess_ec6968c90684469a,10005.0,desktop,treatment_ai_search,2026-09-08 01:56:15.806545,2026-09-08
sess_2417d0cbb7ea4d14,10620.0,mobile,control_keyword,2026-08-22 10:55:41.359362,2026-08-22
sess_507afeb353b34f5c,10475.0,desktop,treatment_ai_search,2026-08-22 15:11:42.886676,2026-08-22
sess_7f539b6a5441438a,11016.0,mobile,control_keyword,2026-08-25 05:12:49.423709,2026-08-25
sess_c9bc49acce1f4f28,11497.0,mobile,treatment_ai_search,2026-09-02 03:19:03.393523,2026-09-02
sess_62d42836ef564ed0,9010.0,mobile,control_keyword,2026-09-11 00:23:43.453332,2026-09-11
sess_1a24c2dafa454e02,,mobile,treatment_ai_search,2026-08-25 20:29:09.491481,2026-08-25
sess_146e3a1c57a7463b,11181.0,desktop,control_keyword,2026-08-26 18:50:33.937571,2026-08-26
sess_aa33a4771e974ec0,,desktop,treatment_ai_search,2026-08-17 09:59:49.069539,2026-08-17
sess_cbfa6b73152744fd,11164.0,mobile,control_keyword,2026-08-22 05:38:10.706216,2026-08-22
sess_a734bab4b81b4f00,10043.0,mobile,treatment_ai_search,2026-08-25 12:05:35.452805,2026-08-25
sess_001dbb60c6cd4930,10247.0,desktop,control_keyword,2026-09-10 07:40:04.893380,2026-09-10
sess_9a88e7cfa0d44b70,,mobile,treatment_ai_search,2026-09-08 19:14:15.843957,2026-09-08
sess_c4e7cc2bf4024a7a,,mobile,control_keyword,2026-09-03 09:19:26.847161,2026-09-03
sess_2d2d31f864c84dbf,9701.0,mobile,treatment_ai_search,2026-08-28 05:06:50.079634,2026-08-28
sess_95f9821c92b5473a,,desktop,control_keyword,2026-09-11 04:26:09.243465,2026-09-11
sess_259e3065ff3b4610,11443.0,mobile,treatment_ai_search,2026-09-03 20:59:07.971545,2026-09-03
sess_8e425f655bb747ae,8436.0,mobile,control_keyword,2026-09-09 22:23:19.592074,2026-09-09
sess_60201bcbc22b4d89,,mobile,treatment_ai_search,2026-09-07 10:49:36.061457,2026-09-07
sess_669c1565feae4caf,9935.0,mobile,control_keyword,2026-08-26 11:36:45.652325,2026-08-26
sess_dd26cc7652244246,,desktop,treatment_ai_search,2026-08-15 22:29:21.241277,2026-08-15
sess_f5fcc135fcbc48e4,,mobile,control_keyword,2026-09-07 19:20:13.492998,2026-09-07
sess_25320f43330a4276,11661.0,desktop,treatment_ai_search,2026-09-01 23:11:11.362883,2026-09-01
sess_4dee380bb4394063,9464.0,mobile,control_keyword,2026-08-31 19:39:57.287819,2026-08-31
sess_597b4628c28e4130,8524.0,desktop,treatment_ai_search,2026-08-22 08:17:02.022979,2026-08-22
sess_e29383b4f8724701,8914.0,desktop,control_keyword,2026-09-08 01:56:53.914222,2026-09-08
sess_ac8c230362354e39,6711.0,mobile,treatment_ai_search,2026-08-26 13:37:23.287817,2026-08-26
sess_e18f3d0423c6448b,9788.0,mobile,control_keyword,2026-09-04 05:35:06.556518,2026-09-04
sess_2616f7109046419f,9709.0,desktop,treatment_ai_search,2026-08-19 23:10:20.652356,2026-08-19
sess_a40bd5bda4fe40b3,10948.0,desktop,control_keyword,2026-08-30 00:40:19.371989,2026-08-30
sess_a81df67afa7d48bb,8868.0,desktop,treatment_ai_search,2026-09-04 05:55:04.036446,2026-09-04
sess_714e0ba3be49437f,10150.0,desktop,control_keyword,2026-08-20 03:22:50.813703,2026-08-20
sess_59b2102a34a249db,,mobile,treatment_ai_search,2026-08-27 00:52:40.564929,2026-08-27
sess_c65df17cc58247c2,8865.0,desktop,control_keyword,2026-09-05 03:11:23.055400,2026-09-05
sess_21d6da7cb2484f4c,9637.0,desktop,treatment_ai_search,2026-08-16 20:46:52.879630,2026-08-16
sess_5e5585956d244451,,mobile,control_keyword,2026-08-26 20:43:38.036821,2026-08-26
sess_8a5cae4fd558428d,8628.0,mobile,treatment_ai_search,2026-08-24 17:35:59.713533,2026-08-24
sess_3dfa1dc273194abe,7792.0,mobile,control_keyword,2026-09-11 21:55:55.417697,2026-09-11
sess_76704849c0cf45e2,10756.0,mobile,treatment_ai_search,2026-09-10 02:41:32.550678,2026-09-10
sess_c5ad59af74b0480f,6544.0,desktop,control_keyword,2026-08-17 05:40:46.790380,2026-08-17
sess_d0b9edb0c8e140e3,10286.0,desktop,treatment_ai_search,2026-08-24 06:06:36.865738,2026-08-24
sess_286762e1b28f4611,11747.0,mobile,control_keyword,2026-08-25 19:57:54.989025,2026-08-25
sess_ecfecb733f4d4dc1,,mobile,treatment_ai_search,2026-08-22 07:51:35.813864,2026-08-22
sess_d267fc802d3a46ba,8868.0,mobile,control_keyword,2026-09-02 20:22:17.307420,2026-09-02
sess_6e69ebe547bc4fd7,6768.0,desktop,treatment_ai_search,2026-09-07 08:30:16.484387,2026-09-07
sess_da2e30029f4e4f9f,,mobile,control_keyword,2026-09-03 09:08:25.176699,2026-09-03
sess_3c77ebf325244f71,6683.0,mobile,treatment_ai_search,2026-09-10 14:00:52.482692,2026-09-10
sess_c16e8c5d97be48bb,7611.0,desktop,control_keyword,2026-08-26 11:32:49.857719,2026-08-26
sess_61b16133c8cb478b,7821.0,desktop,treatment_ai_search,2026-09-07 01:49:01.644321,2026-09-07
sess_818b38a642694899,,mobile,control_keyword,2026-09-05 01:28:30.119661,2026-09-05
sess_40be2e035619426e,6039.0,desktop,treatment_ai_search,2026-09-06 00:10:26.111869,2026-09-06
sess_edcc75231c2a4313,6049.0,desktop,control_keyword,2026-09-03 03:30:38.171749,2026-09-03
sess_83f3af6a8c80438c,11221.0,mobile,treatment_ai_search,2026-08-25 19:08:52.556599,2026-08-25
sess_dfe29a03106946c1,11830.0,mobile,control_keyword,2026-09-13 19:05:19.424455,2026-09-13
sess_b0c1932183b549ed,11382.0,mobile,treatment_ai_search,2026-08-28 20:07:48.864554,2026-08-28
sess_d08e3d6ffb1f42eb,6198.0,mobile,control_keyword,2026-09-09 05:18:16.357684,2026-09-09
sess_af02af7fdc8c416d,7427.0,desktop,treatment_ai_search,2026-08-27 14:15:19.440431,2026-08-27
sess_4c4e17965eeb476b,7706.0,desktop,control_keyword,2026-09-13 15:33:23.570870,2026-09-13
sess_9203a0c9eada457b,,mobile,treatment_ai_search,2026-09-06 15:06:32.681924,2026-09-06
sess_82c59eabbfb54e26,8721.0,desktop,control_keyword,2026-08-30 15:59:12.244790,2026-08-30
sess_ab931786844c4347,7047.0,mobile,treatment_ai_search,2026-09-05 13:52:11.142194,2026-09-05
sess_fe918538da004e25,9911.0,mobile,control_keyword,2026-09-01 04:06:11.730101,2026-09-01
sess_67f16fdf63864d19,11427.0,mobile,treatment_ai_search,2026-08-31 19:41:25.769255,2026-08-31
sess_9dd3f980f4f34027,,desktop,control_keyword,2026-09-12 14:43:40.678612,2026-09-12
sess_822d50b746c34846,9080.0,mobile,treatment_ai_search,2026-09-10 00:04:59.539479,2026-09-10
sess_40b8472192ab4b0d,9045.0,desktop,control_keyword,2026-09-09 22:05:07.291176,2026-09-09
sess_9b3985f6ee204fc3,6913.0,mobile,treatment_ai_search,2026-09-12 15:28:42.872952,2026-09-12
sess_4b007ae1c49644ab,9715.0,mobile,control_keyword,2026-08-18 07:09:03.772852,2026-08-18
sess_7d1cfd62d9c84063,9168.0,mobile,treatment_ai_search,2026-08-25 16:30:46.692935,2026-08-25
sess_4ee7652f9aa043a6,6811.0,mobile,control_keyword,2026-09-12 00:08:27.243843,2026-09-12
sess_c41ad94961d64dc1,8376.0,mobile,treatment_ai_search,2026-08-18 19:21:48.524671,2026-08-18
sess_9c464e1abe2b4f5f,9019.0,mobile,control_keyword,2026-09-05 21:56:20.638323,2026-09-05
sess_f1f68af5afed42e2,8606.0,mobile,treatment_ai_search,2026-08-21 22:25:29.274486,2026-08-21
sess_bcd4fa82524c40bd,11659.0,desktop,control_keyword,2026-09-07 12:44:14.267393,2026-09-07
sess_ffc3a9a18ab04b3b,,mobile,treatment_ai_search,2026-09-04 12:09:03.063801,2026-09-04
sess_5ac88e244194446d,9755.0,mobile,control_keyword,2026-09-06 15:29:38.772877,2026-09-06
sess_886ac0a1dc704fe3,,mobile,treatment_ai_search,2026-09-08 16:22:19.459224,2026-09-08
sess_1b5a831906224f3c,,mobile,control_keyword,2026-09-08 03:53:29.680269,2026-09-08
sess_a73d4616f9e44017,10620.0,tablet,treatment_ai_search,2026-08-28 06:34:38.033777,2026-08-28
sess_fe8abd2743b3473a,11743.0,mobile,control_keyword,2026-08-18 00:37:00.784390,2026-08-18
sess_527b81d17a814ac5,,mobile,treatment_ai_search,2026-08-21 07:20:50.897757,2026-08-21
sess_996c2885a4d148c8,7447.0,mobile,control_keyword,2026-09-03 22:08:50.811528,2026-09-03
sess_488de27ddf64437e,9262.0,mobile,treatment_ai_search,2026-08-21 18:07:47.385767,2026-08-21
sess_68a600f546d84186,11186.0,mobile,control_keyword,2026-08-29 20:42:04.680920,2026-08-29
sess_e0b87f0bda514df8,,mobile,treatment_ai_search,2026-09-10 02:33:51.283814,2026-09-10
sess_5961d5afa8854bb7,10266.0,desktop,control_keyword,2026-08-15 09:56:08.440648,2026-08-15
sess_f67d7744c19c48d8,6472.0,mobile,treatment_ai_search,2026-09-05 04:46:14.966621,2026-09-05
sess_cfc340f3b9fc44d5,,desktop,control_keyword,2026-09-11 16:31:25.046032,2026-09-11
sess_1732b47456354648,7628.0,desktop,treatment_ai_search,2026-08-25 02:17:32.012033,2026-08-25
sess_aa680d7bdb8b4b75,10473.0,mobile,control_keyword,2026-08-27 21:21:31.877564,2026-08-27
sess_c0f0299915234e7f,11211.0,mobile,treatment_ai_search,2026-09-02 01:33:06.589476,2026-09-02
sess_00b6619a10a54910,9327.0,mobile,control_keyword,2026-09-10 08:21:28.678645,2026-09-10
sess_3dc339211b804b45,8734.0,mobile,treatment_ai_search,2026-09-07 02:56:33.701458,2026-09-07
sess_5cc3ecf32d484caf,8167.0,mobile,control_keyword,2026-08-20 22:35:13.552002,2026-08-20
sess_a8a6b22acc704b46,,desktop,treatment_ai_search,2026-09-05 06:05:59.266455,2026-09-05
sess_2716b35ddf444962,10585.0,mobile,control_keyword,2026-08-23 12:59:32.386639,2026-08-23
sess_3ee9addcd8d34f48,6214.0,desktop,treatment_ai_search,2026-09-05 04:41:45.938436,2026-09-05
sess_ba5ea21a909b4ddf,6097.0,mobile,control_keyword,2026-08-16 16:45:06.393676,2026-08-16
sess_5971636a99254a68,6503.0,mobile,treatment_ai_search,2026-08-15 21:43:29.154220,2026-08-15
sess_db6b9d29e28347d0,11576.0,mobile,control_keyword,2026-09-09 17:28:13.159984,2026-09-09
sess_b07d887427ca4dd2,,mobile,treatment_ai_search,2026-08-31 13:58:07.207050,2026-08-31
sess_40988ebdce2d4f4e,,mobile,control_keyword,2026-08-19 14:54:31.599509,2026-08-19
sess_3d1e8d7a13b94bcc,10615.0,mobile,treatment_ai_search,2026-08-27 15:01:52.017183,2026-08-27
sess_ca0d0186cc6142fe,,mobile,control_keyword,2026-09-09 20:13:22.358746,2026-09-09
sess_446c66595f374602,6351.0,desktop,treatment_ai_search,2026-09-11 15:18:42.453848,2026-09-11
sess_b161aa77a1114448,,mobile,control_keyword,2026-08-26 11:05:37.027693,2026-08-26
sess_5b524cb97ab04752,,tablet,treatment_ai_search,2026-08-26 23:33:46.948752,2026-08-26
sess_a0c759058606462b,6429.0,tablet,control_keyword,2026-08-17 23:14:51.258714,2026-08-17
sess_5d5ddbbc15eb4914,8329.0,mobile,treatment_ai_search,2026-08-22 07:08:19.616799,2026-08-22
sess_40170259b8af45dc,7809.0,mobile,control_keyword,2026-09-12 00:52:54.371319,2026-09-12
sess_503303f4beb940e8,7046.0,mobile,treatment_ai_search,2026-08-20 22:39:15.999887,2026-08-20
sess_9c8094f3b17b4c70,7030.0,mobile,control_keyword,2026-09-10 08:05:04.529680,2026-09-10
sess_333dc6da11564fe3,9243.0,mobile,treatment_ai_search,2026-09-06 18:06:20.232248,2026-09-06
sess_14830edf67904bcd,11217.0,mobile,control_keyword,2026-08-25 06:26:11.661305,2026-08-25
sess_bf944b70cd424f22,8827.0,mobile,treatment_ai_search,2026-09-07 15:35:07.482549,2026-09-07
sess_1b6b1549f81a4662,8565.0,mobile,control_keyword,2026-09-11 13:06:44.091155,2026-09-11
sess_f13712f968424a17,,desktop,treatment_ai_search,2026-08-25 23:03:40.333885,2026-08-25
sess_7c47ab7b498e4d5f,10293.0,mobile,control_keyword,2026-09-08 00:41:53.009429,2026-09-08
sess_f9b98cea0dd6461a,11386.0,mobile,treatment_ai_search,2026-09-06 23:10:10.970251,2026-09-06
sess_787d394ec96840f2,8681.0,mobile,control_keyword,2026-09-05 13:12:13.520108,2026-09-05
sess_bc9a3c06024d4cfd,6650.0,mobile,treatment_ai_search,2026-08-20 23:13:14.503111,2026-08-20
sess_0160e7c7b2714aa0,,mobile,control_keyword,2026-08-22 19:41:38.384194,2026-08-22
sess_ceec69db3c1c4ee4,10776.0,desktop,treatment_ai_search,2026-09-08 20:33:30.191455,2026-09-08
sess_2d68de92cd3c4efe,9369.0,mobile,control_keyword,2026-09-12 08:56:17.314468,2026-09-12
sess_75e60443d7294715,7664.0,desktop,treatment_ai_search,2026-09-07 05:49:31.342565,2026-09-07
sess_0a7a84137558423b,6390.0,desktop,control_keyword,2026-08-16 01:41:43.121592,2026-08-16
sess_283690afc08b4747,8704.0,desktop,treatment_ai_search,2026-09-05 05:05:57.092783,2026-09-05
sess_fb360c0d1fc54997,7448.0,mobile,control_keyword,2026-09-12 23:06:41.292782,2026-09-12
sess_8dfd1b842ee24b91,,mobile,treatment_ai_search,2026-08-23 02:08:21.287132,2026-08-23
sess_2d2121e01954492d,10956.0,mobile,control_keyword,2026-08-19 05:57:56.016699,2026-08-19
sess_4ec94e2caf8847a8,11613.0,mobile,treatment_ai_search,2026-08-17 16:01:25.319370,2026-08-17
sess_94a0a6af30474a30,,desktop,control_keyword,2026-08-19 00:56:07.128800,2026-08-19
sess_bb00fcd89c604817,,mobile,treatment_ai_search,2026-08-18 00:44:47.936763,2026-08-18
sess_8899f31d596546b0,11745.0,desktop,control_keyword,2026-09-11 08:18:24.563486,2026-09-11
sess_bd5a94103cfd44c6,8774.0,mobile,treatment_ai_search,2026-08-19 06:37:18.509181,2026-08-19
sess_702ed44419d3435a,6788.0,mobile,control_keyword,2026-08-26 18:47:58.001025,2026-08-26
sess_917c7b64567c436f,,desktop,treatment_ai_search,2026-08-17 14:47:37.842444,2026-08-17
sess_077e18743ab14d7c,6705.0,desktop,control_keyword,2026-09-07 17:40:20.007839,2026-09-07
sess_d562f2f074d44eaa,7758.0,mobile,treatment_ai_search,2026-08-24 15:32:37.284306,2026-08-24
sess_79a0c8c8c6384280,,mobile,control_keyword,2026-08-17 19:08:57.246499,2026-08-17
sess_cb413f2c34d246b0,,mobile,treatment_ai_search,2026-08-30 08:25:50.556870,2026-08-30
